year,institute_id,name,city,state,tlr_score,rpc_score,go_score,oi_score,pr_score,overall_score,rank,pdf_url,faculty_count,total_student_strength,student_strength_breakdown,phd_fulltime_current,phd_parttime_current,phd_graduated_fulltime_y1,phd_graduated_parttime_y1,phd_graduated_fulltime_y2,phd_graduated_parttime_y2,phd_graduated_fulltime_y3,phd_graduated_parttime_y3,sponsored_projects_y1,sponsored_projects_y2,sponsored_projects_y3,sponsored_funding_agencies_y1,sponsored_funding_agencies_y2,sponsored_funding_agencies_y3,sponsored_amount_y1,sponsored_amount_y2,sponsored_amount_y3,parse_status,faculty_section_raw
2024,IR-O-U-0234,"Manipal Academy of Higher Education, Manipal",Manipal,Karnataka,78.11,55.94,77.34,67.33,47.74,67.18,4,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0234.pdf,2854,24376,"{""UG [3 Years Program(s)]"": 2511, ""UG [4 Years Program(s)]"": 12101, ""UG [5 Years Program(s)]"": 3990, ""PG [1 Year Program(s)]"": 16, ""PG [2 Year Program(s)]"": 4482, ""PG [3 Year Program(s)]"": 1098, ""PG [6 Year Program(s)]"": 178}",1691,657,160,40,154,38,124,45,385,356,383,150,110,105,350126083,318223448,232544804,ok,Number of faculty members entered 2854
2024,IR-O-U-0500,Banaras Hindu University,Varanasi,Uttar Pradesh,73.59,51.01,94.94,61.57,35.18,66.05,5,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0500.pdf,1829,29466,"{""UG [3 Years Program(s)]"": 14996, ""UG [4 Years Program(s)]"": 1869, ""UG [5 Years Program(s)]"": 1141, ""PG [2 Year Program(s)]"": 10422, ""PG [3 Year Program(s)]"": 1038}",3121,99,647,24,566,17,493,5,648,482,459,47,60,45,2069435606,3589149887,1573734919,ok,Number of faculty members entered 1829
2024,IR-O-U-0120,University of Delhi,Delhi,Delhi,56.75,56.42,98.54,67.57,54.75,65.90,6,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0120.pdf,1402,22894,"{""UG [3 Years Program(s)]"": 1062, ""UG [4 Years Program(s)]"": 204, ""PG [1 Year Program(s)]"": 147, ""PG [2 Year Program(s)]"": 12742, ""PG [3 Year Program(s)]"": 8739}",3502,0,840,0,910,0,627,0,444,553,434,46,46,32,491071150,555256974,559389437,ok,Number of faculty members entered 1402
2024,IR-O-U-0436,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,76.51,47.82,77.63,73.83,55.25,65.73,7,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0436.pdf,1928,24312,"{""UG [3 Years Program(s)]"": 3156, ""UG [4 Years Program(s)]"": 13585, ""UG [5 Years Program(s)]"": 1774, ""PG [2 Year Program(s)]"": 3169, ""PG [3 Year Program(s)]"": 652, ""PG-Integrated"": 1796, ""PG [6 Year Program(s)]"": 180}",899,1096,242,36,128,40,80,48,124,107,140,79,70,85,2604824076,2413512577,1113629808,ok,Number of faculty members entered 1928
2024,IR-O-U-0496,Aligarh Muslim University,Aligarh,Uttar Pradesh,74.02,45.91,93.81,61.15,47.21,65.57,8,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0496.pdf,1464,18782,"{""UG [3 Years Program(s)]"": 5484, ""UG [4 Years Program(s)]"": 5021, ""UG [5 Years Program(s)]"": 2486, ""PG [1 Year Program(s)]"": 205, ""PG [2 Year Program(s)]"": 4881, ""PG [3 Year Program(s)]"": 705}",2652,126,510,19,588,8,481,16,227,184,138,59,44,33,751286253,379815309,390209105,ok,Number of faculty members entered 1464
2024,IR-O-U-0575,Jadavpur University,Kolkata,West Bengal,68.83,51.35,89.92,49.94,63.74,65.39,9,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0575.pdf,907,10394,"{""UG [3 Years Program(s)]"": 1944, ""UG [4 Years Program(s)]"": 5273, ""UG [5 Years Program(s)]"": 180, ""PG [2 Year Program(s)]"": 2997}",2424,0,446,0,414,0,341,0,140,213,294,49,68,74,365928471,275198783,906971030,ok,Number of faculty members entered 907
2024,IR-O-U-0490,Vellore Institute of Technology,Vellore,Tamil Nadu,61.51,61.95,79.42,61.11,57.55,64.79,10,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0490.pdf,3326,51740,"{""UG [3 Years Program(s)]"": 3892, ""UG [4 Years Program(s)]"": 35377, ""UG [5 Years Program(s)]"": 1298, ""PG [1 Year Program(s)]"": 14, ""PG [2 Year Program(s)]"": 4892, ""PG-Integrated"": 6267}",3808,603,214,16,118,106,196,184,146,127,105,31,23,16,139337324,225184388,71779033,ok,Number of faculty members entered 3326
2024,IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,Chennai,Tamil Nadu,72.59,60.87,72.82,66.07,34.05,64.62,11,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-I-1441.pdf,900,11033,"{""UG [4 Years Program(s)]"": 7281, ""UG [5 Years Program(s)]"": 2667, ""PG [1 Year Program(s)]"": 30, ""PG [2 Year Program(s)]"": 399, ""PG [3 Year Program(s)]"": 656}",414,1021,109,90,82,67,86,63,3038,5225,6270,684,1096,1954,283062130,6431200,11990250,ok,Number of faculty members entered 900
2024,IR-O-U-0473,S.R.M. Institute of Science and Technology,Chennai,Tamil Nadu,71.69,55.43,76.92,68.55,41.91,64.56,12,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0473.pdf,4120,53777,"{""UG [3 Years Program(s)]"": 7557, ""UG [4 Years Program(s)]"": 35949, ""UG [5 Years Program(s)]"": 3770, ""PG [2 Year Program(s)]"": 5528, ""PG [3 Year Program(s)]"": 562, ""PG-Integrated"": 233, ""PG [6 Year Program(s)]"": 178}",2010,961,197,146,159,160,65,116,391,147,87,343,27,21,282447565,90703348,73315484,ok,Number of faculty members entered 4120
2024,IR-O-U-0439,Anna University,Chennai,Tamil Nadu,60.32,63.51,71.58,48.93,74.89,63.85,13,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0439.pdf,941,11396,"{""UG [4 Years Program(s)]"": 8604, ""UG [5 Years Program(s)]"": 355, ""PG [2 Year Program(s)]"": 2062, ""PG-Integrated"": 375}",933,583,149,85,157,118,134,93,93,119,84,46,49,33,383628283,468110570,385574187,ok,Number of faculty members entered 941
2024,IR-O-U-0363,Siksha `O` Anusandhan,Bhubaneswar,Odisha,74.09,42.19,74.06,72.74,56.35,62.61,14,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0363.pdf,1280,17307,"{""UG [3 Years Program(s)]"": 867, ""UG [4 Years Program(s)]"": 11341, ""UG [5 Years Program(s)]"": 2590, ""PG [1 Year Program(s)]"": 75, ""PG [2 Year Program(s)]"": 1822, ""PG [3 Year Program(s)]"": 444, ""PG-Integrated"": 168}",1156,119,154,5,76,3,87,6,88,71,104,35,33,41,97101000,92545000,101038000,ok,Number of faculty members entered 1280
2024,IR-O-U-0356,Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,74.74,42.01,79.53,76.35,39.60,62.53,15,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0356.pdf,2058,24484,"{""UG [3 Years Program(s)]"": 4493, ""UG [4 Years Program(s)]"": 14345, ""UG [5 Years Program(s)]"": 2921, ""PG [1 Year Program(s)]"": 51, ""PG [2 Year Program(s)]"": 2244, ""PG [3 Year Program(s)]"": 430}",1744,0,212,0,184,0,137,0,151,126,101,61,49,49,204116643,99127693,103503419,ok,Number of faculty members entered 2058
2024,IR-O-U-0304,Homi Bhabha National Institute,Mumbai,Maharashtra,76.29,52.45,76.95,53.84,29.19,62.31,16,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0304.pdf,1184,1585,"{""PG [1 Year Program(s)]"": 68, ""PG [2 Year Program(s)]"": 448, ""PG [3 Year Program(s)]"": 292, ""PG-Integrated"": 777}",2368,0,275,0,302,0,240,0,581,500,956,176,192,218,7026084000,5200875480,2889072003,ok,Number of faculty members entered 1184
2024,IR-O-U-0042,University of Hyderabad,Hyderabad,Telangana,72.69,45.58,81.39,62.26,41.92,62.18,17,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0042.pdf,412,3756,"{""PG [2 Year Program(s)]"": 2566, ""PG [3 Year Program(s)]"": 56, ""PG-Integrated"": 1041, ""PG [6 Year Program(s)]"": 93}",1506,60,242,7,204,0,178,6,458,378,398,55,78,55,650934326,304072791,393003086,ok,Number of faculty members entered 412
2024,IR-O-U-0570,Calcutta University,Kolkata,West Bengal,70.01,42.11,92.19,50.17,40.13,61.10,18,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0570.pdf,1219,13282,"{""UG [3 Years Program(s)]"": 219, ""UG [4 Years Program(s)]"": 1288, ""UG [5 Years Program(s)]"": 713, ""PG [2 Year Program(s)]"": 10997, ""PG [3 Year Program(s)]"": 65, ""PG-Integrated"": 0}",1098,1743,279,285,545,387,587,483,142,648,679,13,66,76,146763387,921245785,1401279356,ok,Number of faculty members entered 1219
2024,IR-O-U-0391,"Birla Institute of Technology and Science, Pilani",Pilani,Rajasthan,66.06,57.83,75.19,58.49,19.68,60.03,19,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0391.pdf,979,14553,"{""UG [4 Years Program(s)]"": 12723, ""PG [2 Year Program(s)]"": 1830}",1408,392,155,30,113,55,88,24,257,301,320,62,105,101,330600706,513082486,442930430,ok,Number of faculty members entered 979
2024,IR-O-U-0747,Chandigarh University,Mohali,Punjab,68.50,39.66,78.18,77.52,41.19,59.96,20,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0747.pdf,2312,31167,"{""UG [3 Years Program(s)]"": 8204, ""UG [4 Years Program(s)]"": 14819, ""UG [5 Years Program(s)]"": 3213, ""PG [1 Year Program(s)]"": 60, ""PG [2 Year Program(s)]"": 4751, ""PG [6 Year Program(s)]"": 120}",1006,601,182,72,188,0,103,0,148,120,71,146,101,66,641585000,631984600,539271966,ok,Number of faculty members entered 2312
2024,IR-O-U-0260,Kerala University,Thiruvananthapuram,Kerala,74.52,26.72,94.82,58.19,33.16,58.48,21,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0260.pdf,306,3343,"{""PG [1 Year Program(s)]"": 37, ""PG [2 Year Program(s)]"": 3306}",1046,477,584,159,573,149,536,138,48,42,68,41,38,30,332000000,262830217,166621630,ok,Number of faculty members entered 306
2024,IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,67.87,41.54,71.78,66.48,41.47,57.98,22,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0020.pdf,988,13824,"{""UG [4 Years Program(s)]"": 12743, ""PG [2 Year Program(s)]"": 1081}",449,443,125,0,73,75,48,80,234,159,142,102,19,17,103573102,76184000,74066000,ok,Number of faculty members entered 988
2024,IR-O-U-0323,Savitribai Phule Pune University,Pune,Maharashtra,61.07,39.17,89.65,52.59,47.00,57.96,23,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0323.pdf,801,6004,"{""UG [3 Years Program(s)]"": 831, ""UG [4 Years Program(s)]"": 247, ""PG [1 Year Program(s)]"": 30, ""PG [2 Year Program(s)]"": 4538, ""PG [3 Year Program(s)]"": 90, ""PG-Integrated"": 268}",1389,0,225,0,478,0,475,0,70,60,95,24,15,20,74580443,389095394,304996410,ok,Number of faculty members entered 801
2024,IR-O-U-0222,JSS Academy of Higher Education and Research,Mysuru,Karnataka,76.68,32.12,69.66,76.95,34.55,57.74,24,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0222.pdf,803,6904,"{""UG [3 Years Program(s)]"": 2134, ""UG [4 Years Program(s)]"": 880, ""UG [5 Years Program(s)]"": 1550, ""PG [2 Year Program(s)]"": 1380, ""PG [3 Year Program(s)]"": 600, ""PG [6 Year Program(s)]"": 360}",612,120,83,10,53,18,52,21,156,125,117,66,62,54,148947314,260334043,117303771,ok,Number of faculty members entered 803
2024,IR-O-U-0006,Andhra University,Visakhapatnam,Andhra Pradesh,75.44,26.05,85.19,64.68,37.09,57.67,25,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0006.pdf,702,9578,"{""UG [3 Years Program(s)]"": 120, ""UG [4 Years Program(s)]"": 3224, ""UG [5 Years Program(s)]"": 430, ""PG [2 Year Program(s)]"": 5600, ""PG [3 Year Program(s)]"": 29, ""PG [6 Year Program(s)]"": 175}",689,85,498,238,198,248,149,225,87,58,55,71,43,43,503319397,325481618,319426800,ok,Number of faculty members entered 702
2024,IR-O-U-0447,Bharathiar University,Coimbatore,Tamil Nadu,64.04,42.45,78.16,54.05,42.79,57.26,26,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0447.pdf,272,3175,"{""UG [3 Years Program(s)]"": 473, ""PG [2 Year Program(s)]"": 2702}",378,128,157,375,157,369,158,364,110,106,121,15,24,17,136859509,313507185,276574930,ok,Number of faculty members entered 272
2024,IR-O-U-0379,Lovely Professional University,Phagwara,Punjab,57.10,49.75,66.63,69.81,45.47,56.92,27,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0379.pdf,1926,34871,"{""UG [3 Years Program(s)]"": 5517, ""UG [4 Years Program(s)]"": 23106, ""UG [5 Years Program(s)]"": 1184, ""PG [1 Year Program(s)]"": 6, ""PG [2 Year Program(s)]"": 4950, ""PG [3 Year Program(s)]"": 10, ""PG-Integrated"": 98}",731,1171,60,123,33,146,24,86,1014,176,52,108,16,10,2223000,5680000,4763610,ok,Number of faculty members entered 1926
2024,IR-O-U-0476,Shanmugha Arts Science Technology and Research Academy,Thanjavur,Tamil Nadu,69.41,37.64,71.47,66.23,37.87,56.81,28,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0476.pdf,843,10769,"{""UG [3 Years Program(s)]"": 501, ""UG [4 Years Program(s)]"": 8291, ""UG [5 Years Program(s)]"": 728, ""PG [2 Year Program(s)]"": 824, ""PG-Integrated"": 425}",414,155,133,10,61,10,43,11,73,87,87,18,14,15,539685492,117233514,397610718,ok,Number of faculty members entered 843
2024,IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),Patiala,Punjab,65.00,43.36,71.19,63.83,35.91,56.72,29,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-I-1480.pdf,752,10465,"{""UG [4 Years Program(s)]"": 9329, ""PG [2 Year Program(s)]"": 1011, ""PG-Integrated"": 125}",528,132,84,20,76,23,69,24,44,52,66,20,24,34,108490000,103620000,84804000,ok,Number of faculty members entered 752
2024,IR-O-U-0458,Kalasalingam Academy of Research and Education,Srivilliputhur,Tamil Nadu,69.75,32.36,74.56,74.30,37.35,56.71,30,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0458.pdf,628,8774,"{""UG [3 Years Program(s)]"": 1454, ""UG [4 Years Program(s)]"": 6542, ""UG [5 Years Program(s)]"": 229, ""PG [2 Year Program(s)]"": 549}",575,238,124,29,103,21,107,13,31,237,223,12,120,119,25047175,1500000,18395332,ok,Number of faculty members entered 628
2024,IR-O-U-0329,Symbiosis International,Pune,Maharashtra,72.53,27.49,78.53,64.79,42.14,56.41,31,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0329.pdf,1585,22845,"{""UG [3 Years Program(s)]"": 5940, ""UG [4 Years Program(s)]"": 4115, ""UG [5 Years Program(s)]"": 5520, ""PG [1 Year Program(s)]"": 164, ""PG [2 Year Program(s)]"": 7106}",657,161,126,160,167,116,195,112,104,88,82,33,31,28,100109423,73788777,59004884,ok,Number of faculty members entered 1585
2024,IR-O-U-0497,Amity University,Gautam Budh Nagar,Uttar Pradesh,56.77,50.31,71.92,65.59,30.83,56.14,32,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0497.pdf,2213,33294,"{""UG [3 Years Program(s)]"": 11869, ""UG [4 Years Program(s)]"": 10509, ""UG [5 Years Program(s)]"": 4351, ""PG [1 Year Program(s)]"": 260, ""PG [2 Year Program(s)]"": 5562, ""PG [3 Year Program(s)]"": 18, ""PG-Integrated"": 725}",778,1849,119,261,62,163,69,215,121,47,101,51,20,34,201477096,60961825,137014456,ok,Number of faculty members entered 2213
2024,IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,Lucknow,Uttar Pradesh,69.31,25.46,80.94,78.63,35.47,56.03,33,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0498.pdf,391,3434,"{""UG [3 Years Program(s)]"": 540, ""UG [5 Years Program(s)]"": 60, ""PG [1 Year Program(s)]"": 38, ""PG [2 Year Program(s)]"": 2796}",791,0,213,0,190,0,198,0,64,56,48,22,17,12,213740800,134025000,112050000,ok,Number of faculty members entered 391
2024,IR-O-U-0253,Cochin University of Science and Technology,Cochin,Kerala,71.68,35.53,73.76,56.10,34.31,55.95,34,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0253.pdf,304,3325,"{""UG [3 Years Program(s)]"": 94, ""UG [4 Years Program(s)]"": 621, ""UG [5 Years Program(s)]"": 345, ""PG [2 Year Program(s)]"": 1803, ""PG-Integrated"": 462}",737,160,118,98,91,79,98,117,139,115,73,46,25,21,853721689,108458653,119243214,ok,Number of faculty members entered 304
2024,IR-O-U-0308,Institute of Chemical Technology,Mumbai,Maharashtra,55.91,45.68,75.08,55.39,46.44,55.67,35,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0308.pdf,191,2365,"{""UG [4 Years Program(s)]"": 1077, ""PG [2 Year Program(s)]"": 751, ""PG-Integrated"": 537}",465,109,93,5,73,3,186,11,171,197,114,96,107,61,298108295,415594558,252661675,ok,Number of faculty members entered 191
2024,IR-O-U-0448,Bharathidasan University,Tiruchirappalli,Tamil Nadu,65.13,39.14,79.78,53.33,30.29,55.60,36,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0448.pdf,286,3115,"{""UG [3 Years Program(s)]"": 341, ""PG [2 Year Program(s)]"": 1710, ""PG-Integrated"": 597, ""PG [6 Year Program(s)]"": 467}",543,297,194,279,422,497,89,45,60,59,41,21,28,21,348595849,288930305,293946299,ok,Number of faculty members entered 286
2024,IR-O-U-0262,Mahatma Gandhi University,Kottayam,Kerala,71.36,37.27,70.97,51.09,32.86,55.18,37,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0262.pdf,186,1497,"{""UG [5 Years Program(s)]"": 220, ""PG [2 Year Program(s)]"": 1195, ""PG-Integrated"": 82}",346,187,83,21,106,42,81,36,185,76,77,40,37,31,1515973524,1399179447,1350746799,ok,Number of faculty members entered 186
2024,IR-O-U-0078,Panjab University,Chandigarh,Chandigarh,54.31,42.01,74.07,63.38,50.68,55.11,38,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0078.pdf,969,16674,"{""UG [3 Years Program(s)]"": 3605, ""UG [4 Years Program(s)]"": 4092, ""UG [5 Years Program(s)]"": 2755, ""PG [1 Year Program(s)]"": 167, ""PG [2 Year Program(s)]"": 5325, ""PG [3 Year Program(s)]"": 442, ""PG-Integrated"": 288}",2489,421,496,0,645,0,392,0,275,261,188,94,26,26,198419807,217853669,272785340,ok,Number of faculty members entered 969
2024,IR-O-I-1357,University of Madras,Chennai,Tamil Nadu,69.31,38.50,65.47,53.22,42.79,55.03,39,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-I-1357.pdf,348,3489,"{""PG [2 Year Program(s)]"": 3389, ""PG [3 Year Program(s)]"": 100}",423,75,132,37,154,34,117,36,51,180,89,19,45,22,222156177,212005920,282233735,ok,Number of faculty members entered 348
2024,IR-O-U-0052,Gauhati University,Guwahati,Assam,71.82,24.11,88.28,60.98,23.19,54.86,40,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0052.pdf,438,5557,"{""UG [3 Years Program(s)]"": 360, ""UG [4 Years Program(s)]"": 540, ""UG [5 Years Program(s)]"": 300, ""PG [2 Year Program(s)]"": 3980, ""PG [3 Year Program(s)]"": 52, ""PG-Integrated"": 325}",1282,426,412,121,323,15,331,138,118,114,103,37,30,30,437762328,214663539,101170543,ok,Number of faculty members entered 438
2024,IR-O-U-0107,Jamia Hamdard,New Delhi,Delhi,68.66,34.45,70.20,66.17,32.62,54.86,40,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0107.pdf,637,7707,"{""UG [3 Years Program(s)]"": 765, ""UG [4 Years Program(s)]"": 3712, ""UG [5 Years Program(s)]"": 1380, ""PG [2 Year Program(s)]"": 1600, ""PG [3 Year Program(s)]"": 250}",516,46,82,1,63,0,57,0,133,132,117,16,13,33,224794060,231920100,342615549,ok,Number of faculty members entered 637
2024,IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,Wardha,Maharashtra,71.49,38.33,61.26,64.14,30.99,54.71,42,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0295.pdf,699,6796,"{""UG [3 Years Program(s)]"": 1257, ""UG [4 Years Program(s)]"": 1344, ""UG [5 Years Program(s)]"": 2600, ""PG [2 Year Program(s)]"": 885, ""PG [3 Year Program(s)]"": 690, ""PG-Integrated"": 20}",857,275,37,16,32,14,22,20,141,113,105,58,41,40,323814740,89681517,282993463,ok,Number of faculty members entered 699
2024,IR-O-U-0027,Osmania University,Hyderabad,Telangana,64.75,28.77,85.33,58.05,37.61,54.69,43,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0027.pdf,470,7719,"{""UG [3 Years Program(s)]"": 211, ""UG [4 Years Program(s)]"": 2101, ""UG [5 Years Program(s)]"": 328, ""PG [2 Year Program(s)]"": 5079}",1000,900,539,565,145,180,170,64,62,56,88,22,27,27,247500000,360000000,524500000,ok,Number of faculty members entered 470
2024,IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,Pune,Maharashtra,74.46,26.12,63.10,61.74,56.22,54.59,44,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-I-1110.pdf,497,5155,"{""UG [3 Years Program(s)]"": 190, ""UG [4 Years Program(s)]"": 1578, ""UG [5 Years Program(s)]"": 1750, ""PG [2 Year Program(s)]"": 732, ""PG [3 Year Program(s)]"": 767, ""PG-Integrated"": 138}",358,0,18,0,15,0,16,0,62,63,60,32,13,22,12884843,3333795,3811795,ok,Number of faculty members entered 497
2024,IR-O-U-0196,University of Kashmir,Srinagar,Jammu and Kashmir,71.14,31.25,79.72,51.14,26.56,54.43,45,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0196.pdf,644,8570,"{""UG [3 Years Program(s)]"": 195, ""UG [4 Years Program(s)]"": 1305, ""UG [5 Years Program(s)]"": 325, ""PG [2 Year Program(s)]"": 6222, ""PG-Integrated"": 523}",1160,32,222,9,157,7,163,15,84,108,82,14,25,19,132519953,374644089,409105202,ok,Number of faculty members entered 644
2024,IR-O-U-0564,UPES,Dehradun,Uttarakhand,64.11,41.19,60.62,65.76,37.33,54.02,46,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0564.pdf,999,12163,"{""UG [3 Years Program(s)]"": 2610, ""UG [4 Years Program(s)]"": 6284, ""UG [5 Years Program(s)]"": 1966, ""UG [6 Year Program(s)]"": 58, ""PG [1 Year Program(s)]"": 43, ""PG [2 Year Program(s)]"": 1202}",298,436,2,40,2,32,5,47,20,23,13,10,13,9,15693049,40750355,25603375,ok,Number of faculty members entered 999
2024,IR-O-U-0435,Alagappa University,Karaikudi,Tamil Nadu,65.88,35.30,73.76,51.91,35.47,53.84,47,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0435.pdf,388,3899,"{""UG [3 Years Program(s)]"": 849, ""UG [4 Years Program(s)]"": 98, ""PG [1 Year Program(s)]"": 17, ""PG [2 Year Program(s)]"": 2623, ""PG [3 Year Program(s)]"": 134, ""PG-Integrated"": 178}",750,779,111,118,115,142,81,75,13,31,19,10,10,10,147013386,160407480,70419233,ok,Number of faculty members entered 388
2024,IR-O-U-0098,Delhi Technological University,New Delhi,Delhi,63.18,37.87,67.50,56.65,38.35,53.31,48,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-U-0098.pdf,1025,12850,"{""UG [3 Years Program(s)]"": 1083, ""UG [4 Years Program(s)]"": 10175, ""PG [2 Year Program(s)]"": 1592}",731,637,74,73,28,26,34,21,15,29,31,15,15,15,79947708,90000000,89404350,ok,Number of faculty members entered 1025
2024,IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,Mumbai,Maharashtra,74.00,24.83,64.38,65.17,33.76,52.43,49,https://www.nirfindia.org/nirfpdfcdn/2024/pdf/University/IR-O-N-10.pdf,574,7241,"{""UG [3 Years Program(s)]"": 2215, ""UG [4 Years Program(s)]"": 1991, ""PG [2 Year Program(s)]"": 1337, ""PG [3 Year Program(s)]"": 171, ""PG-Integrated"": 1527}",245,0,20,0,27,0,25,0,35,43,29,28,29,24,35146932,26126190,20720821,ok,Number of faculty members entered 574
